Category,Restaurant Name,Price_Range_Int,google_place_id,google_formatted_address,google_lat,google_lng,google_types
Persian/Iranian,Darvish Restaurant Tempus,2,ChIJryPxdrQ0K4gRCvPvr24FhjI,"508 Yonge St, Toronto, ON M4Y 1X9",43.6633992,-79.3840568,"restaurant,food,point_of_interest,establishment"
Persian/Iranian,Darbar Persian Grill,2,ChIJiQ7xxxYzK4gRidUAJpzPU1E,"2015 Avenue Rd, North York, ON M5M 4A5",43.7355137,-79.4196694,"restaurant,food,point_of_interest,establishment"
Persian/Iranian,Tabriz Persian Cookhouse,2,ChIJcSmnbLE0K4gRwkEPdL8g0lI,"995 Bay St., Toronto, ON M5S 3C4",43.665378,-79.3873211,"breakfast_restaurant,restaurant,food,point_of_interest,establishment"
Persian/Iranian,Shako’s Grill & Kabob,,ChIJ2VM5WYzN1IkRtp2jR3-hd7U,"1961 Lawrence Ave E, Scarborough, ON M1R 2Y8",43.7442553,-79.2977958,"middle_eastern_restaurant,restaurant,food,point_of_interest,establishment"
Persian/Iranian,Sardab Restaurant,1,ChIJH696FwItK4gRd85dywPdpYo,"6200 Yonge St, North York, ON M2M 3X1",43.7936588,-79.4194109,"restaurant,middle_eastern_restaurant,event_venue,point_of_interest,food,establishment"
Persian/Iranian,Banu,2,ChIJ926TUOE0K4gRr4zJc6URv5Q,"777 Queen St W, Toronto, ON M6J 1G1",43.6462556,-79.4080883,"bar,restaurant,food,point_of_interest,establishment"
Persian/Iranian,BB Cafe,2,ChIJxV4ylQMtK4gRVLWOh7N8fDs,"6095 Yonge St, North York, ON M2N 3W2",43.7911314,-79.417856,"juice_shop,bakery,ice_cream_shop,dessert_shop,confectionery,wholesaler,coffee_shop,cafe,tea_house,food_store,food,point_of_interest,store,establishment"
Persian/Iranian,Gilaneh Restaurant,2,ChIJNfDn6JoxK4gR2QgA31sj_V8,"900 York Mills Rd, North York, ON M3B 3H2",43.7562833,-79.3495111,"restaurant,food,point_of_interest,establishment"
Persian/Iranian,Gol Take-Out,1,ChIJuXABoWUtK4gRzpaFFJ0eOdw,"5 Spring Garden Ave, North York, ON M2N 3G1",43.7642897,-79.4111174,"restaurant,food,point_of_interest,establishment"
Persian/Iranian,Shater Abbas Express,2,ChIJT9ZwebbS1IkR-oXAglYcc9U,"804 Sheppard Ave E, North York, ON M2K 1C3",43.7701248,-79.3745239,"restaurant,point_of_interest,food,establishment"
Persian/Iranian,Taftan Kebab,2,ChIJaQKKQAAtK4gRDbWRIEZPvQI,"5908 Yonge St, North York, ON M2M 3T3",43.7868194,-79.4176673,"mediterranean_restaurant,turkish_restaurant,restaurant,food,point_of_interest,establishment"
Persian/Iranian,Newroz Restaurant,,ChIJh2vxRlM3K4gR8hfKJQU765g,"3466 Dundas St W UNIT 6, York, ON M6S 2S1",43.6661128,-79.4873108,"african_restaurant,fine_dining_restaurant,night_club,bar,restaurant,food,point_of_interest,establishment"
Peruvian,Kay Pacha,3,ChIJ99dug380K4gRZ_8Hp7rpQVM,"744 St Clair Ave W, Toronto, ON M6C 1B5",43.6814077,-79.4279053,"restaurant,food,point_of_interest,establishment"
Peruvian,Mochica,2,ChIJXasvUwA1K4gRPt35uN6c8JM,"26 Baldwin St, Toronto, ON M5T 1L2",43.6561925,-79.3933805,"mexican_restaurant,restaurant,food,point_of_interest,establishment"
Peruvian,Paracas Peruvian,2,ChIJw-VPYXc0K4gRBR6nQURmsPs,"992 St Clair Ave W, Toronto, ON M6E 1A2",43.6794496,-79.4370203,"restaurant,food,point_of_interest,establishment"
Peruvian,Tumi Peruvian Restaurant,,ChIJObClFcI0K4gRuhW1YhGDvw4,"200 Baldwin St, Toronto, ON M5T 1L8",43.6547056,-79.4015797,"restaurant,food,point_of_interest,establishment"
Peruvian,Mira,,ChIJtQDhOtk0K4gRWftuABEQfH0,"420A Wellington St W, Toronto, ON M5V 1E3",43.6440533,-79.3963727,"fine_dining_restaurant,bar,restaurant,point_of_interest,food,establishment"
Peruvian,La Cocina De Dona Luz,2,ChIJ-U11MX80K4gRNwbOQyATWSo,"807 St Clair Ave W, Toronto, ON M6C 1B9",43.6804375,-79.4305549,"restaurant,food,point_of_interest,establishment"
Peruvian,El Rinconcito Peruano - the Little Peruvian Corner,,ChIJ6w4YJaUxK4gRJ4616bg9sec,"40 Carl Hall Rd, North York, ON M3K 2C1",43.7497665,-79.4791771,"restaurant,food,point_of_interest,establishment"
Pizza,Descendant Detroit Style Pizza,2,ChIJPwCjp6o1K4gRpGmvujVBxnI,"1168 Queen St E, Toronto, ON M4M 1L4",43.6629183,-79.3323893,"pizza_restaurant,meal_takeaway,restaurant,point_of_interest,food,establishment"
Pizza,Conspiracy Pizza,2,ChIJa2UpCy3N1IkRQbYfL7VzBcM,"858 Eglinton Ave E, East York, ON M4G 2L1",43.7136439,-79.3654507,"restaurant,food,point_of_interest,establishment"
Pizza,TrueTrue,2,ChIJjdLN7VM1K4gRSYUiX-lLmFA,"North Elevator, 340 King St E 4th floor, Toronto, ON M5A 1K8",43.6530814,-79.3628616,"real_estate_agency,point_of_interest,establishment"
Pizza,Apiecalypse Now!,1,ChIJTz9FCtc1K4gRUCmmt8FGKHA,"735 Bloor St W, Toronto, ON M5G 1L5",43.663402,-79.4186596,"hamburger_restaurant,sandwich_shop,american_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,Maker Pizza,2,ChIJyTzFr9w0K4gRqAWOJNLhyq8,"59 Cameron St, Toronto, ON M5T 0E4",43.650437,-79.3980951,"pizza_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Danforth Pizza House,2,ChIJh0yjEKDM1IkRoySEWIq5BOg,"920 Danforth Ave, Toronto, ON M4J 1L9",43.6803138,-79.338836,"pizza_restaurant,meal_takeaway,italian_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Salt and Tobacco,2,ChIJbYAuaUXL1IkR7DoQir2DlPA,"521 Parliament St, Toronto, ON M4X 1P3",43.6653622,-79.3681225,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,General Assembly Pizza,2,ChIJq6raQ9o0K4gRCgGlI_NcAhg,"331 Adelaide St W, Toronto, ON M5V 2G5",43.6471285,-79.3931805,"pizza_restaurant,coffee_shop,ice_cream_shop,cafe,dessert_shop,bar,confectionery,food_store,store,restaurant,food,point_of_interest,establishment"
Pizza,Queen City Pizza,,ChIJu5WiaGzL1IkRw-_Y9FAF8Uw,"678 Queen St E, Toronto, ON M4M 1G8",43.65882,-79.351176,"pizza_restaurant,meal_delivery,meal_takeaway,food_delivery,restaurant,point_of_interest,food,establishment"
Pizza,Dino’s Wood Burning Pizza,2,ChIJ-c65oTE2K4gRijuHFWwZju0,"820 The Queensway, Etobicoke, ON M8Z 1N5",43.6253076,-79.5083365,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Olympic 76 Pizza,2,ChIJB68JObI0K4gRTGoh_xlCtuM,"8 Gloucester St, Toronto, ON M4Y 1L8",43.6668278,-79.3847189,"pizza_restaurant,fine_dining_restaurant,italian_restaurant,cafe,restaurant,food,point_of_interest,establishment"
Pizza,Village Pizza,2,ChIJFQeWQV40K4gRic5q1YXfw-I,"759 Dovercourt Rd, Toronto, ON M6H 2X1",43.6616635,-79.4294612,"pizza_restaurant,meal_delivery,meal_takeaway,food_delivery,bar,restaurant,food,point_of_interest,establishment"
Pizza,Napolitan Brick Oven Pizza,2,ChIJvQj1H743K4gR2qeMqL2o9kc,"1020 Islington Ave #17, Etobicoke, ON M8Z 0E5",43.6312357,-79.5182304,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,Pizza Gigi,1,ChIJ80vNp5Q0K4gRiQzP_8tzyg0,"189 Harbord St, Toronto, ON M5S 1H5",43.6616759,-79.4083467,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Big House Pizza,2,ChIJh0yjEKDM1IkRoySEWIq5BOg,"920 Danforth Ave, Toronto, ON M4J 1L9",43.6803138,-79.338836,"pizza_restaurant,meal_takeaway,italian_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Bocconcini Toronto,,ChIJV8UJVkrL1IkRJ9wzwA5b318,"96 Gerrard St E, Toronto, ON M5B 1G7",43.6602444,-79.3774562,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,North of Brooklyn Pizzeria,1,ChIJmU00zOY0K4gR3DFW-uggWJo,"650 Queen St W, Toronto, ON M6J 1E4",43.6470025,-79.4064878,"pizza_restaurant,meal_delivery,meal_takeaway,food_delivery,restaurant,food,point_of_interest,establishment"
Pizza,Famoso Neapolitan,2,ChIJ6eMZmZY0K4gRhn8y20WwdxU,"386 Bloor St W, Toronto, ON M5S 1X4",43.6662398,-79.4069111,"fast_food_restaurant,meal_takeaway,italian_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,True True,2,ChIJr9qgXs81K4gRI6m4k1LwFMk,"456 Queen St W, Toronto, ON M5V 2A8",43.6482265,-79.399447,"japanese_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Village Pizza,,ChIJAQAcmug0K4gRsWFmPYzKD6o,"761 Dundas St W, Toronto, ON M6J 1T9",43.6519931,-79.4067119,"pizza_restaurant,meal_delivery,meal_takeaway,food_delivery,italian_restaurant,restaurant,grocery_store,food_store,food,point_of_interest,store,establishment"
Pizza,PI CO.,,ChIJQabWIsXL1IkR2qLdeijcA0c,"432 Church St, Toronto, ON M5B 2A4",43.6616446,-79.3795837,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,Queen Margherita Pizza,2,ChIJB3Jz-5XL1IkR1VTEFyCs9Ag,"1402 Queen St E, Toronto, ON M4L 1C9",43.6647847,-79.3242855,"restaurant,point_of_interest,food,establishment"
Pizza,Albany Pizza,2,ChIJmfaqqcI1K4gRGIKKfr4cRM0,"1745 Dundas St W, Toronto, ON M6K 1V4",43.6500096,-79.4395118,"pizza_restaurant,meal_delivery,food_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,Chito’s Pizza,1,ChIJn4vvoUY0K4gRBWpA7rIktQI,"1308 Bloor St W, Toronto, ON M6H 1N7",43.6585058,-79.4425128,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Super Point,2,ChIJQelQTvk0K4gRwXqss7YI8YM,"184 Ossington Ave, Toronto, ON M6J 2Z7",43.6484238,-79.420603,"italian_restaurant,wine_bar,bar,restaurant,food,point_of_interest,establishment"
Pizza,Pizza-Pide,1,ChIJXw93WXnL1IkRsJp0Z8duGvM,"949 Gerrard St E, Toronto, ON M4M 1Z1",43.6680061,-79.3405025,"fast_food_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,Queen Margherita Pizza,2,ChIJ2XwU5Y02K4gRcL44zRuOCUw,"785 Annette St, Toronto, ON M6S 2E4",43.6581758,-79.4877925,"pizza_restaurant,meal_takeaway,italian_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Parma Pizza,1,ChIJwbwkstYwK4gR27lpO0Wof7k,"716 Scarlett Rd, Etobicoke, ON M9P 2T5",43.6954729,-79.5206433,"restaurant,meal_takeaway,food,point_of_interest,establishment"
Pizza,Cora Pizza,1,ChIJIUDXLr40K4gRMb52PcqZzys,"656 Spadina Ave. A, Toronto, ON M5S 2H7",43.6633264,-79.4026134,"pizza_restaurant,meal_delivery,sandwich_shop,meal_takeaway,food_delivery,italian_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Maker Pizza,,ChIJ9xX0mPwyK4gREm1nXvY8nrk,"1537 Avenue Rd, North York, ON M5M 3X3",43.7230553,-79.4152951,"meal_delivery,meal_takeaway,food_delivery,pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Big Trouble Pizza,,ChIJh478psQ0K4gRx78JLPxn7w4,"191 Geary Ave, Toronto, ON M6H 2C1",43.6696762,-79.4373848,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Mr Pide,1,ChIJXw93WXnL1IkRsJp0Z8duGvM,"949 Gerrard St E, Toronto, ON M4M 1Z1",43.6680061,-79.3405025,"fast_food_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,North of Brooklyn Pizzeria,2,ChIJKaKuSrM0K4gRB-KuaXrs1Mw,"469 Church St, Toronto, ON M4Y 2C5",43.6643882,-79.3801753,"pizza_restaurant,meal_delivery,meal_takeaway,food_delivery,italian_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Yeahyeahs pizza,,ChIJrTTQ2FkzK4gRdZubJ612BKs,"1210 Yonge St, Toronto, ON M4T 1W1",43.6817544,-79.3917412,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,CiCi’s Pizza,1,ChIJb80VS7E1K4gRtI5jq0WFm60,"1596 Queen St W, Toronto, ON M6R 1A8",43.6398254,-79.4414857,"meal_delivery,meal_takeaway,food_delivery,restaurant,point_of_interest,food,establishment"
Pizza,Papa CEO King Slice,1,ChIJa46VLr40K4gRz1IjsWKM1iw,"656A Spadina Ave., Toronto, ON M5S 2H7",43.6633445,-79.4026075,"pizza_restaurant,meal_delivery,meal_takeaway,food_delivery,italian_restaurant,restaurant,point_of_interest,grocery_store,food_store,food,store,establishment"
Pizza,Double D’s,2,ChIJcTjhLX_L1IkR2390FxKGkuw,"1020 Gerrard St E, Toronto, ON M4M 1Z5",43.668964,-79.337442,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Queen Margherita Pizza - Baby Point,2,ChIJ2XwU5Y02K4gRcL44zRuOCUw,"785 Annette St, Toronto, ON M6S 2E4",43.6581758,-79.4877925,"pizza_restaurant,meal_takeaway,italian_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Pie Bar,2,ChIJezz5pSo1K4gRhzeEQIZUjZY,"207 Queens Quay W #155, Toronto, ON M5J 1A7",43.6382418,-79.38053,"pizza_restaurant,italian_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,Brother’s Pizza and Wings,1,ChIJdeVqkZHM1IkRAJ3wuZplPD8,"976 Pape Ave Unit A, East York, ON M4K 3V7",43.6878529,-79.3485195,"pizza_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Pizza Shab,,ChIJLZy4bDXL1IkRL6AABrsGYSk,"163 Dalhousie St, Toronto, ON M5B 2P7",43.6577082,-79.3769156,"pizza_restaurant,meal_delivery,food_delivery,italian_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,Pizzeria Via Mercanti,2,ChIJF5oEb8I0K4gReAJi5QHFxOA,"188 Augusta Ave, Toronto, ON M5T 2L4",43.6540471,-79.4020113,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Planta,3,ChIJGXV3ua80K4gRnKhLf4obxwc,"1221 Bay St., Toronto, ON M5R 3P5",43.670213,-79.3894544,"vegan_restaurant,vegetarian_restaurant,american_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Superpoint Express Parkdale,,ChIJ32LsyK01K4gReV9aMpsv-sA,"269 Dunn Ave, Toronto, ON M6K 1L9",43.6408208,-79.4342545,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Double D’s,,ChIJ_3eRlfg0K4gRX1gakcj1FTw,"1256 Dundas St W, Toronto, ON M6J 1X5",43.6495437,-79.4243825,"pizza_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Tony’s & Nick’s Place,1,ChIJ6VzXTFE0K4gRnW2pj0Yi_5M,"1470 Dundas St W, Toronto, ON M6J 1Y6",43.6497551,-79.4309911,"meal_takeaway,pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Bellissimo Pizzeria & Ristorante,2,ChIJYXf_ozrL1IkR01Wab0hGs84,"164 The Esplanade, Toronto, ON M5A 4H2",43.648843,-79.368775,"italian_restaurant,pizza_restaurant,food_store,store,restaurant,food,point_of_interest,establishment"
Pizza,Buddha Pie,2,ChIJn5hb8Jo2K4gR81BnF0qL2tg,"514 Annette St, Toronto, ON M6P 1S3",43.6602568,-79.4796829,"pizza_restaurant,meal_delivery,meal_takeaway,food_delivery,restaurant,point_of_interest,food,establishment"
Pizza,Sicily Pizza,1,ChIJ4QZSP702K4gRll7UvcpGXxs,"2438 St Clair Ave W, Toronto, ON M6N 1L2",43.6693922,-79.4828995,"pizza_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Pizza Shab,2,ChIJ5xxnZw0tK4gREv2eZ2TLCS0,"3 Byng Ave, North York, ON M2N 7H4",43.7765938,-79.4142375,"pizza_restaurant,meal_delivery,food_delivery,restaurant,food,point_of_interest,establishment"
Pizza,Pizza Flora,1,ChIJf5V5nMo1K4gRk8i1pw_djus,"167 Roncesvalles Ave, Toronto, ON M6R 2L3",43.6442609,-79.4481187,"pizza_restaurant,meal_delivery,food_delivery,italian_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Pizza Park,2,ChIJ_clIlIw0K4gRSjZzMz1dkXc,"733 Bloor St W, Toronto, ON M6G 1L5",43.6633993,-79.4185838,"meal_delivery,fast_food_restaurant,food_delivery,pizza_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,Hero Certified Pizza,,ChIJ5fZ0eR00K4gRhrtvoCVMxbQ,"90 Weston Rd #101, Toronto, ON M6N 5H4",43.674129,-79.4698585,"pizza_restaurant,meal_takeaway,italian_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Dundas Pizza,1,ChIJv5eNpJ82K4gRWCVrxCdWy2Y,"3088 Dundas St W, Toronto, ON M6P 1Z8",43.6656141,-79.4726736,"pizza_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Yummy Pizza,1,ChIJI1Ayh040K4gRPhW9DjWnFZM,"1745 Dundas St W, Toronto, ON M6K 1V4",43.6500246,-79.4395209,"pizza_restaurant,mediterranean_restaurant,meal_delivery,meal_takeaway,food_delivery,fast_food_restaurant,mexican_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Famous Pizza Town,,ChIJL6LkJwvS1IkR4SVUSNeCBRs,"1947 Victoria Park Ave, Scarborough, ON M1R 1V1",43.7492555,-79.3119895,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Toffee Cafe,1,ChIJb3yVMLvT1IkRMivBan5yYo4,"4800 Leslie St, North York, ON M2J 2K9",43.7796277,-79.3661939,"cafe,food,point_of_interest,establishment"
Pizza,Bread & Bowl,2,ChIJmfO4dMg0K4gRJgYqZLNa3XM,"2 Murray St, Toronto, ON M5G 1X5",43.6562597,-79.3906909,"breakfast_restaurant,sandwich_shop,pizza_restaurant,restaurant,cafe,food,point_of_interest,establishment"
Pizza,Pizzeria Bosco,,ChIJBW8BLgDL1IkRq2dvMXP4iDI,"220 Yonge St, Toronto, ON M5B 2H1",43.6527804,-79.3802834,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Noor Pizza,,ChIJsYGFckfL1IkR-vyoeTfkKI8,"260 Parliament St, Toronto, ON M5A 3A4",43.6581151,-79.3657114,"pizza_restaurant,italian_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,La Mona’s,2,ChIJ_3o-zo4xK4gRCLs46yiweRk,"930 Queen St W, Toronto, ON M6J 1G6",43.6448985,-79.4160898,"mexican_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Amato Pizza,2,ChIJyZXAwW41K4gR-FlTiqLhk98,"429 A Yonge St, Toronto, ON M5B 1T1",43.6604128,-79.3825444,"restaurant,point_of_interest,food,establishment"
Pizza,Mr. Pizza,2,ChIJ7Rv_8ivL1IkRls9ivhQVS4E,"16 Yonge St, Toronto, ON M5E 2A3",43.6433462,-79.3758665,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Bigman’s Pizza,2,ChIJr6ryCs7M1IkRdOMts8agK0Y,"1528 Bayview Ave, Toronto, ON M4G 3B6",43.704378,-79.375025,"pizza_restaurant,meal_delivery,food_delivery,italian_restaurant,food_store,meal_takeaway,store,restaurant,food,point_of_interest,establishment"
Pizza,Magic Oven,2,ChIJJz10tBYzK4gRRgAP14k4rjA,"302 Eglinton Ave W, Toronto, ON M4R 1B2",43.7048569,-79.4082264,"pizza_restaurant,meal_delivery,food_delivery,restaurant,food,point_of_interest,establishment"
Pizza,Magic Oven,2,ChIJYX3II2XM1IkRSU6hN3DdAh0,"1450 Danforth Ave, Toronto, ON M4J 1N4",43.6830099,-79.326437,"restaurant,food,point_of_interest,establishment"
Pizza,Junked Food Co,2,ChIJYa49Xtw0K4gRBIpmuDxsQlc,"507 Queen St W, Toronto, ON M5V 2B4",43.6481257,-79.3987052,"fast_food_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Brass Taps Pizza Pub,2,ChIJdyI1BVg0K4gR7FXTod2slWA,"934 College St, Toronto, ON M6H 1A4",43.6538493,-79.4261322,"pub,pizza_restaurant,bar,restaurant,food,point_of_interest,establishment"
Pizza,Amato Pizza,1,ChIJ3wQFrnfL1IkR-Q0D_-T5Wp0,"1056 Queen St E, Toronto, ON M4M 1K3",43.6618955,-79.3374385,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Pape Pizza & Variety,,ChIJASR1nuzN1IkRy3k2VlqU3HU,"581 Pape Ave, Toronto, ON M4K 3R5",43.675054,-79.343022,"meal_takeaway,store,restaurant,food,point_of_interest,establishment"
Pizza,Dominos Pizza,2,ChIJRxYzCk7L1IkRry3DQlQ7q_k,"159 Wellesley St E #101, Toronto, ON M4Y 0H5",43.6669323,-79.3747522,"meal_delivery,food_delivery,pizza_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,Dominos,2,ChIJYZwk0dk0K4gRrR8LGntEgDI,"344 Front St W, Toronto, ON M5V 3W7",43.6433776,-79.3920218,"meal_delivery,meal_takeaway,food_delivery,pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Kebab Pizza,,ChIJGUlCQ8EwK4gRsDVb1YgPb_o,"2371 Weston Rd, York, ON M9N 1Z8",43.7066233,-79.5314615,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Haida Sandwich,1,ChIJq6oaTG0tK4gRJeLNCIGJ4Vs,"15 Northtown Way #21, North York, ON M2N 7A2",43.7753153,-79.4133747,"fast_food_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Keele Ur Hunger,2,ChIJ8bPrbyI0K4gRUvNsAGKPbIY,"2798 Dundas St W, Toronto, ON M6P 1Y5",43.665509,-79.462729,"pharmacy,drugstore,health,point_of_interest,store,establishment"
Pizza,1 Plus 3 Pizza & Wings,,ChIJzcMEwckoK4gR1yJJ9fbBMf8,"1798 Jane St, York, ON M9N 2T2",43.706424,-79.5051063,"pizza_restaurant,meal_delivery,food_delivery,restaurant,food,point_of_interest,establishment"
Pizza,Brass Taps Pizza Pub,2,ChIJ0SN19ZzM1IkRXlhbvCC2WtQ,"493 Danforth Ave, Toronto, ON M4K 1P5",43.6778654,-79.3492522,"restaurant,pizza_restaurant,bar,food,point_of_interest,establishment"
Pizza,Golden Pizza,3,ChIJvTxHYxbM1IkRevheTrKiESc,"2360 Danforth Ave, Toronto, ON M4C 1K7",43.6873184,-79.3063413,"pizza_restaurant,bar,restaurant,food,point_of_interest,establishment"
Pizza,Arza Pizza,,ChIJddjcKPvM1IkRsQJ3w69tm6k,"25 Overlea Blvd, Toronto, ON M4H 1P9",43.7044105,-79.3498335,"pizza_restaurant,hamburger_restaurant,lebanese_restaurant,middle_eastern_restaurant,mediterranean_restaurant,fast_food_restaurant,italian_restaurant,american_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Express Pizza & Grill,1,ChIJcfbtj6EtK4gRvzj5f_QgkrY,"4917 Bathurst St, North York, ON M2R 1X8",43.7733633,-79.4418111,"restaurant,turkish_restaurant,food,point_of_interest,establishment"
Pizza,Pizza Pala,2,ChIJ_593C-o0K4gR3NGxKb6Y25c,"280 Augusta Ave, Toronto, ON M5T 2L9",43.656876,-79.403197,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Pizza,Only One Pizza,,ChIJt6X4qe_P1IkR-bAy55YFisU,,,,
Pizza,Master Pizzeria,,ChIJc-wMwC7M1IkRCEGqdVGA63k,"420 Dawes Rd, East York, ON M4B 2E8",43.7016223,-79.2971788,"restaurant,pizza_restaurant,food,point_of_interest,establishment"
Pizza,J Pizza Plus,1,ChIJndEbAEfL1IkR-g_4hoxKlGA,"314 Parliament St, Toronto, ON M5A 2Z7",43.6595004,-79.3662036,"pizza_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,Big Brothers Gourmet Pizza,,ChIJ_1IB-sTP1IkR13_AZwPdVS4,"3110 Kingston Rd, Scarborough, ON M1M 1P2",43.7276045,-79.2303322,"pizza_restaurant,restaurant,point_of_interest,food,establishment"
Pizza,World Famous Pizza,2,ChIJ22cjMQja1IkRX_xVtBKPxG8,"1145 Morningside Ave #40, Scarborough, ON M1B 0A7",43.8008186,-79.1989713,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Madina Halal Pizza,3,ChIJp8l2iIfM1IkRmWz_p2LWQMU,"1078 Danforth Ave, Toronto, ON M4J 1M2",43.6809664,-79.3353691,"pizza_restaurant,italian_restaurant,restaurant,food,point_of_interest,establishment"
Pizza,Express Pizza,1,ChIJN8HvEBPS1IkR7ZRzjRhkHXA,"80 Ellesmere Rd, Scarborough, ON M1R 4C2",43.7593725,-79.3108207,"pizza_restaurant,restaurant,food,point_of_interest,establishment"
